Uid,Vehicle id,Data date,Year,Make,Model,Model fr,Local version name,Trim,Manufacturer code,Msrp,Evox
16058008,16058020070705,2007-07-05,2008,Hyundai,Accent,Accent,L 5MT,L,L,14295.00,5165 | 2008 Hyundai Accent GLS
16058009,16058020090110,2009-01-10,2009,Hyundai,Accent,Accent,L 5MT,L,L,14295.00,5624 | 2009 Hyundai Accent GLS
16058010,16058020090717,2009-07-17,2010,Hyundai,Accent,Accent,L 5MT,L,L,14299.00,6290 | 2010 Hyundai Accent GLS
16058011,16058020100728,2010-07-28,2011,Hyundai,Accent,Accent,L 5MT,L,L,14299.00,6906 | 2011 Hyundai Accent GLS
16058012,16058020110513,2011-05-13,2012,Hyundai,Accent,Accent,L 6MT,L,-,13199.00,7476 | 2012 Hyundai Accent GLS
16058013,16058020130801,2013-08-01,2013,Hyundai,Accent Sedan,Accent Berline,L 6MT,L,AC44MF16BA00,13399.00,8186 | 2013 Hyundai Accent GLS
16352908,16352920070817,2007-08-17,2008,Hyundai,Elantra,Elantra,L 5MT,L,-,15845.00,4788 | 2008 Hyundai Elantra GLS
16352909,16352920090110,2009-01-10,2009,Hyundai,Elantra,Elantra,L 5MT,L,-,15845.00,5918 | 2009 Hyundai Elantra GLS
16352910,16352920090903,2009-09-03,2010,Hyundai,Elantra,Elantra,L 5MT,L,-,15849.00,6507 | 2010 Hyundai Elantra GLS
16352911,16352920101209,2010-12-09,2011,Hyundai,Elantra,Elantra,L 6MT,L,-,15849.00,7325 | 2011 Hyundai Elantra GLS
16352912,16352920110512,2011-05-12,2012,Hyundai,Elantra,Elantra,L 6MT,L,-,15849.00,7501 | 2012 Hyundai Elantra GLS PZEV
16352913,16352920130801,2013-08-01,2013,Hyundai,Elantra Sedan,Elantra Berline,L 6MT,L,EL54MF18AA00,15949.00,8129 | 2013 Hyundai Elantra GLS
50714508,50714520080108,2008-01-08,2008,Hyundai,Santa Fe,Santa Fe,GL 3.3 V6 AWD 5AT,GL,GL4,30545.00,4656 | 2008 Hyundai Santa Fe GLS
50714509,50714520090110,2009-01-10,2009,Hyundai,Santa Fe,Santa Fe,GL 3.3 V6 AWD 5AT,GL,GL4,30745.00,6036 | 2009 Hyundai Santa Fe SE
50714510,50714520091117,2009-11-17,2010,Hyundai,Santa Fe,Santa Fe,GL 3.5 V6 AWD 6AT,GL,GL4,30999.00,6680 | 2010 Hyundai Santa Fe Limited
50714511,50714520101104,2010-11-04,2011,Hyundai,Santa Fe,Santa Fe,GL 3.5 V6 AWD 6AT,GL,GL4,30999.00,7264 | 2011 Hyundai Santa Fe GLS
50714512,50714520110808,2011-08-08,2012,Hyundai,Santa Fe,Santa Fe,GL 3.5 V6 AWD 6AT,GL,GL4,30999.00,7629 | 2012 Hyundai Santa Fe GLS
50714513,50714520120816,2012-08-16,2013,Hyundai,Santa Fe,Santa Fe,Sport Premium 2.0T AWD 6AT,Premium,SA3SAA20DE10,32499.00,8459 | 2013 Hyundai Santa Fe Sport 2.0T
50728308,50728320070817,2007-08-17,2008,Hyundai,Elantra,Elantra,GL 5MT,GL,G-L,18095.00,4788 | 2008 Hyundai Elantra GLS
50728309,50728320090110,2009-01-10,2009,Hyundai,Elantra,Elantra,GL 5MT,GL,G-L,18095.00,5918 | 2009 Hyundai Elantra GLS
50728310,50728320090903,2009-09-03,2010,Hyundai,Elantra,Elantra,GL 5MT,GL,G-L,18099.00,6507 | 2010 Hyundai Elantra GLS
50728311,50728320101209,2010-12-09,2011,Hyundai,Elantra,Elantra,GL 6MT,GL,G-L,17999.00,7325 | 2011 Hyundai Elantra GLS
50728312,50728320110512,2011-05-12,2012,Hyundai,Elantra,Elantra,GL 6MT,GL,G-L,18099.00,7501 | 2012 Hyundai Elantra GLS PZEV
50728313,50728320130801,2013-08-01,2013,Hyundai,Elantra Sedan,Elantra Berline,GL 6MT,GL,EL54MF18AB00,18349.00,8129 | 2013 Hyundai Elantra GLS
50738708,50738720080108,2008-01-08,2008,Hyundai,Santa Fe,Santa Fe,GL 2.7 V6 FWD 4AT,GL,AUT,27645.00,4656 | 2008 Hyundai Santa Fe GLS
50738709,50738720090110,2009-01-10,2009,Hyundai,Santa Fe,Santa Fe,GL 2.7 V6 FWD 4AT,GL,AUT,27645.00,6036 | 2009 Hyundai Santa Fe SE
50738710,50738720091117,2009-11-17,2010,Hyundai,Santa Fe,Santa Fe,GL 2.4 I4 FWD 6AT,GL,AUT,27499.00,6680 | 2010 Hyundai Santa Fe Limited
50738711,50738720101104,2010-11-04,2011,Hyundai,Santa Fe,Santa Fe,GL 2.4 I4 FWD 6AT,GL,AUT,26499.00,7264 | 2011 Hyundai Santa Fe GLS
50738712,50738720110808,2011-08-08,2012,Hyundai,Santa Fe,Santa Fe,GL 2.4 I4 FWD 6AT,GL,AUT,26499.00,7629 | 2012 Hyundai Santa Fe GLS
50738713,50738720120816,2012-08-16,2013,Hyundai,Santa Fe,Santa Fe,Sport 2.4 I4 FWD 6AT,-,SA3SAF24BX00,26499.00,8459 | 2013 Hyundai Santa Fe Sport 2.0T
50738808,50738820080108,2008-01-08,2008,Hyundai,Santa Fe,Santa Fe,GL 3.3 V6 FWD 5AT,GL,GL2,28745.00,4656 | 2008 Hyundai Santa Fe GLS
50738809,50738820090110,2009-01-10,2009,Hyundai,Santa Fe,Santa Fe,GL 3.3 V6 FWD 5AT,GL,GL2,28745.00,6036 | 2009 Hyundai Santa Fe SE
50738810,50738820091117,2009-11-17,2010,Hyundai,Santa Fe,Santa Fe,GL 3.5 V6 FWD 6AT,GL,GL2,28999.00,6680 | 2010 Hyundai Santa Fe Limited
50738811,50738820101104,2010-11-04,2011,Hyundai,Santa Fe,Santa Fe,GL 3.5 V6 FWD 6AT,GL,GL2,28999.00,7264 | 2011 Hyundai Santa Fe GLS
50738812,50738820110808,2011-08-08,2012,Hyundai,Santa Fe,Santa Fe,GL 3.5 V6 FWD 6AT,GL,GL2,28999.00,7629 | 2012 Hyundai Santa Fe GLS
50738813,50738820120816,2012-08-16,2013,Hyundai,Santa Fe,Santa Fe,Sport Premium 2.0T FWD 6AT,Premium,SA3SAF20DE10,30499.00,8459 | 2013 Hyundai Santa Fe Sport 2.0T
60021608,60021620090110,2009-01-10,2008,Hyundai,Tiburon,Tiburon,GS 5MT,GS,-,18995.00,5091 | 2008 Hyundai Tiburon GS
60060608,60060620070705,2007-07-05,2008,Hyundai,Accent,Accent,GL Sport Hatchback 5MT,GL,SPT,16495.00,None
60060609,60060620090110,2009-01-10,2009,Hyundai,Accent,Accent,GL Sport Hatchback 5MT,GL,SPT,16995.00,5092 | 2009 Hyundai Accent GS
60060610,60060620090717,2009-07-17,2010,Hyundai,Accent,Accent,GL Sport Hatchback 5MT,GL,SPT,16999.00,6306 | 2010 Hyundai Accent GS
60060611,60060620100728,2010-07-28,2011,Hyundai,Accent,Accent,GL Sport Hatchback 5MT,GL,SPT,16699.00,6873 | 2011 Hyundai Accent GS
60068108,60068120090110,2009-01-10,2008,Hyundai,Tiburon,Tiburon,GS Sport 5MT,GS,-,21395.00,5091 | 2008 Hyundai Tiburon GS
63175008,63175020090110,2009-01-10,2008,Hyundai,Tiburon,Tiburon,GTP 4AT,GTP,GTP,28695.00,4657 | 2008 Hyundai Tiburon GT
63181908,63181920080108,2008-01-08,2008,Hyundai,Santa Fe,Santa Fe,GLS 3.3 V6 AWD 5AT,GLS,LS4,32845.00,4656 | 2008 Hyundai Santa Fe GLS
63181909,63181920090110,2009-01-10,2009,Hyundai,Santa Fe,Santa Fe,GLS 3.3 V6 AWD 5AT,GLS,LS4,33045.00,6036 | 2009 Hyundai Santa Fe SE
63181910,63181920091117,2009-11-17,2010,Hyundai,Santa Fe,Santa Fe,GL w/Sport 3.5 V6 AWD 6AT,GL w/Sport,SPA,33299.00,6680 | 2010 Hyundai Santa Fe Limited
63181911,63181920101104,2010-11-04,2011,Hyundai,Santa Fe,Santa Fe,GL w/Sport 3.5 V6 AWD 6AT,GL w/Sport,SPA,33299.00,7264 | 2011 Hyundai Santa Fe GLS
63181912,63181920110808,2011-08-08,2012,Hyundai,Santa Fe,Santa Fe,GL w/Sport 3.5 V6 AWD 6AT,GL w/Sport,SPA,33299.00,7629 | 2012 Hyundai Santa Fe GLS
79800108,79800120080108,2008-01-08,2008,Hyundai,Santa Fe,Santa Fe,GL 2.7 V6 FWD 5MT,GL,-,25995.00,4656 | 2008 Hyundai Santa Fe GLS
79800109,79800120090110,2009-01-10,2009,Hyundai,Santa Fe,Santa Fe,GL 2.7 V6 FWD 5MT,GL,-,25995.00,6036 | 2009 Hyundai Santa Fe SE
79800110,79800120091117,2009-11-17,2010,Hyundai,Santa Fe,Santa Fe,GL 2.4 I4 FWD 6MT,GL,-,25999.00,6680 | 2010 Hyundai Santa Fe Limited
79800111,79800120101104,2010-11-04,2011,Hyundai,Santa Fe,Santa Fe,GL 2.4 I4 FWD 6MT,GL,-,23999.00,7264 | 2011 Hyundai Santa Fe GLS
79800112,79800120110808,2011-08-08,2012,Hyundai,Santa Fe,Santa Fe,GL 2.4 I4 FWD 6MT,GL,-,23999.00,7629 | 2012 Hyundai Santa Fe GLS
79803808,79803820070817,2007-08-17,2008,Hyundai,Elantra,Elantra,GLS Sport 4AT,GLS,SPT,22195.00,4788 | 2008 Hyundai Elantra GLS
79803809,79803820090110,2009-01-10,2009,Hyundai,Elantra,Elantra,GL Sport 4AT,GL,SPT,22595.00,5918 | 2009 Hyundai Elantra GLS
79803810,79803820090903,2009-09-03,2010,Hyundai,Elantra,Elantra,GL Sport 4AT,GL,SPT,22699.00,6507 | 2010 Hyundai Elantra GLS
79803811,79803820101209,2010-12-09,2011,Hyundai,Elantra,Elantra,GLS 6AT,GLS,GLS,20999.00,7325 | 2011 Hyundai Elantra GLS
79803812,79803820110512,2011-05-12,2012,Hyundai,Elantra,Elantra,GLS 6AT,GLS,GLS,20999.00,7501 | 2012 Hyundai Elantra GLS PZEV
79803813,79803820130801,2013-08-01,2013,Hyundai,Elantra Sedan,Elantra Berline,GLS 6AT,GLS,EL54AF18AC00,21299.00,8129 | 2013 Hyundai Elantra GLS
79805008,79805020080108,2008-01-08,2008,Hyundai,Santa Fe,Santa Fe,GLS 3.3 V6 FWD 5AT,GLS,LS2,31045.00,4656 | 2008 Hyundai Santa Fe GLS
79805009,79805020090110,2009-01-10,2009,Hyundai,Santa Fe,Santa Fe,GLS 3.3 V6 FWD 5AT,GLS,LS2,31045.00,6036 | 2009 Hyundai Santa Fe SE
79805010,79805020091117,2009-11-17,2010,Hyundai,Santa Fe,Santa Fe,GL w/Sport 3.5 V6 FWD 6AT,GL w/Sport,SPF,31299.00,6680 | 2010 Hyundai Santa Fe Limited
79805011,79805020101104,2010-11-04,2011,Hyundai,Santa Fe,Santa Fe,GL w/Sport 3.5 V6 FWD 6AT,GL w/Sport,SPF,31299.00,7264 | 2011 Hyundai Santa Fe GLS
79805012,79805020110808,2011-08-08,2012,Hyundai,Santa Fe,Santa Fe,GL w/Sport 3.5 V6 FWD 6AT,GL w/Sport,SPF,31299.00,7629 | 2012 Hyundai Santa Fe GLS
79805208,79805220070926,2007-09-26,2008,Hyundai,Tucson,Tucson,Limited V6 2.7 AWD 4AT,Limited,LT2,30995.00,5089 | 2008 Hyundai Tucson Limited
79805209,79805220090110,2009-01-10,2009,Hyundai,Tucson,Tucson,Limited V6 2.7 AWD 4AT,Limited,LT4,30995.00,6026 | 2009 Hyundai Tucson GLS
79805210,79805220091221,2009-12-21,2010,Hyundai,Tucson,Tucson,Limited AWD 6AT,Limited,LTD,32449.00,6613 | 2010 Hyundai Tucson Limited
79805211,79805220101201,2010-12-01,2011,Hyundai,Tucson,Tucson,Limited AWD 6AT,Limited,LTD,32249.00,6874 | 2011 Hyundai Tucson Limited
79805212,79805220110601,2011-06-01,2012,Hyundai,Tucson,Tucson,Limited AWD 6AT,Limited,LTD,32349.00,7532 | 2012 Hyundai Tucson Limited PZEV
79805213,79805220120601,2012-06-01,2013,Hyundai,Tucson,Tucson,Limited AWD 6AT,Limited,TU2SAA24AD00,32349.00,8213 | 2013 Hyundai Tucson Limited
79805308,79805320070926,2007-09-26,2008,Hyundai,Tucson,Tucson,GL V6 2.7 AWD 4AT,GL,GL4,28795.00,5347 | 2008 Hyundai Tucson GLS
79805309,79805320090110,2009-01-10,2009,Hyundai,Tucson,Tucson,GL V6 2.7 AWD 4AT,GL,GL4,28795.00,6026 | 2009 Hyundai Tucson GLS
79805310,79805320091221,2009-12-21,2010,Hyundai,Tucson,Tucson,GLS AWD 6AT,GLS,LS4,28999.00,6629 | 2010 Hyundai Tucson GLS
79805311,79805320101201,2010-12-01,2011,Hyundai,Tucson,Tucson,GLS AWD 6AT,GLS,LS4,28799.00,6844 | 2011 Hyundai Tucson GLS
79805312,79805320110601,2011-06-01,2012,Hyundai,Tucson,Tucson,GLS AWD 6AT,GLS,LS4,28899.00,7505 | 2012 Hyundai Tucson GLS PZEV
79805313,79805320120601,2012-06-01,2013,Hyundai,Tucson,Tucson,GLS AWD 6AT,GLS,TU2SAA24AC00,28899.00,8332 | 2013 Hyundai Tucson GLS
79805408,79805420070926,2007-09-26,2008,Hyundai,Tucson,Tucson,GL V6 2.7 FWD 4AT,GL,GL2,26495.00,5347 | 2008 Hyundai Tucson GLS
79805409,79805420090110,2009-01-10,2009,Hyundai,Tucson,Tucson,GL V6 2.7 FWD 4AT,GL,GL2,26495.00,6026 | 2009 Hyundai Tucson GLS
79805410,79805420091221,2009-12-21,2010,Hyundai,Tucson,Tucson,GLS FWD 6AT,GLS,LS2,26799.00,6629 | 2010 Hyundai Tucson GLS
79805411,79805420101201,2010-12-01,2011,Hyundai,Tucson,Tucson,GLS FWD 6AT,GLS,LS2,26799.00,6844 | 2011 Hyundai Tucson GLS
79805412,79805420110601,2011-06-01,2012,Hyundai,Tucson,Tucson,GLS FWD 6AT,GLS,LS2,26899.00,7505 | 2012 Hyundai Tucson GLS PZEV
79805413,79805420120601,2012-06-01,2013,Hyundai,Tucson,Tucson,GLS FWD 6AT,GLS,TU2SAF24AC00,26899.00,8332 | 2013 Hyundai Tucson GLS
79805508,79805520070926,2007-09-26,2008,Hyundai,Tucson,Tucson,GL 2.0 FWD 4AT,GL,G-L,24295.00,5347 | 2008 Hyundai Tucson GLS
79805509,79805520090110,2009-01-10,2009,Hyundai,Tucson,Tucson,GL 2.0 FWD 4AT,GL,G-L,24295.00,6026 | 2009 Hyundai Tucson GLS
79805510,79805520091221,2009-12-21,2010,Hyundai,Tucson,Tucson,GL FWD 6AT,GL,GL2,24299.00,6629 | 2010 Hyundai Tucson GLS
79805511,79805520101201,2010-12-01,2011,Hyundai,Tucson,Tucson,GL FWD 6AT,GL,GL2,24299.00,6844 | 2011 Hyundai Tucson GLS
79805512,79805520110601,2011-06-01,2012,Hyundai,Tucson,Tucson,GL FWD 6AT,GL,GL2,24599.00,7505 | 2012 Hyundai Tucson GLS PZEV
79805513,79805520120601,2012-06-01,2013,Hyundai,Tucson,Tucson,GL FWD 6AT,GL,TU2SAF24AB00,24599.00,8332 | 2013 Hyundai Tucson GLS
79805608,79805620070926,2007-09-26,2008,Hyundai,Tucson,Tucson,GL 2.0 FWD 5MT,GL,G-L,22995.00,5347 | 2008 Hyundai Tucson GLS
79805609,79805620090110,2009-01-10,2009,Hyundai,Tucson,Tucson,GL 2.0 FWD 5MT,GL,G-L,22995.00,6026 | 2009 Hyundai Tucson GLS
79805610,79805620091221,2009-12-21,2010,Hyundai,Tucson,Tucson,GL FWD 6MT,GL,GLM,22999.00,6629 | 2010 Hyundai Tucson GLS
79805611,79805620101201,2010-12-01,2011,Hyundai,Tucson,Tucson,GL FWD 6MT,GL,GLM,22999.00,6844 | 2011 Hyundai Tucson GLS
79805708,79805720070926,2007-09-26,2008,Hyundai,Tucson,Tucson,L 2.0 FWD 5MT,L,-,21195.00,5347 | 2008 Hyundai Tucson GLS
79805709,79805720090110,2009-01-10,2009,Hyundai,Tucson,Tucson,L 2.0 FWD 5MT,L,-,21195.00,6026 | 2009 Hyundai Tucson GLS
701903512,701903520110513,2011-05-13,2012,Hyundai,Accent,Accent,GLS 6AT,GLS,GLS,18399.00,7504 | 2012 Hyundai Accent GS
701903513,701903520130801,2013-08-01,2013,Hyundai,Accent Hatchback,Accent Hatchback,GLS 6AT,GLS,AC45AF16BC00,18949.00,8254 | 2013 Hyundai Accent GS
701903612,701903620110513,2011-05-13,2012,Hyundai,Accent,Accent,GLS 6MT,GLS,GLS,17199.00,7504 | 2012 Hyundai Accent GS
701903613,701903620130801,2013-08-01,2013,Hyundai,Accent Hatchback,Accent Hatchback,GLS 6MT,GLS,AC45MF16BC00,17699.00,8254 | 2013 Hyundai Accent GS
701903712,701903720110513,2011-05-13,2012,Hyundai,Accent,Accent,GL 6AT,GL,G-L,16599.00,7504 | 2012 Hyundai Accent GS
701903713,701903720130801,2013-08-01,2013,Hyundai,Accent Hatchback,Accent Hatchback,GL 6AT,GL,AC45AF16BB00,17099.00,8254 | 2013 Hyundai Accent GS
701903812,701903820110513,2011-05-13,2012,Hyundai,Accent,Accent,GL 6MT,GL,G-L,15399.00,7504 | 2012 Hyundai Accent GS
701903813,701903820130801,2013-08-01,2013,Hyundai,Accent Hatchback,Accent Hatchback,GL 6MT,GL,AC45MF16BB00,15849.00,8254 | 2013 Hyundai Accent GS
701903912,701903920110513,2011-05-13,2012,Hyundai,Accent,Accent,L 6AT,L,-,14799.00,7504 | 2012 Hyundai Accent GS
701903913,701903920130801,2013-08-01,2013,Hyundai,Accent Hatchback,Accent Hatchback,L 6AT,L,AC45AF16BA00,14999.00,8254 | 2013 Hyundai Accent GS
701904012,701904020110513,2011-05-13,2012,Hyundai,Accent,Accent,L 6MT,L,-,13599.00,7504 | 2012 Hyundai Accent GS
701904013,701904020130801,2013-08-01,2013,Hyundai,Accent Hatchback,Accent Hatchback,L 6MT,L,AC45MF16BA00,13749.00,8254 | 2013 Hyundai Accent GS
704025412,704025420110811,2011-08-11,2012,Hyundai,Veloster,Veloster,1.6 6MT,-,-,18999.00,7812 | 2012 Hyundai Veloster M/T
704025413,704025420130801,2013-08-01,2013,Hyundai,Veloster,Veloster,1.6 6MT,-,VE13MF16BX00,19699.00,8428 | 2013 Hyundai Veloster Turbo
704026112,704026120110811,2011-08-11,2012,Hyundai,Veloster,Veloster,1.6 Tech EcoShift Dual Clutch,Tech,TEC,23899.00,8047 | 2012 Hyundai Veloster EcoShift Dual Clutch
704026113,704026120130801,2013-08-01,2013,Hyundai,Veloster,Veloster,1.6 Tech EcoShift Dual Clutch,Tech,VE13DF16BX55,24599.00,8428 | 2013 Hyundai Veloster Turbo
704026212,704026220110811,2011-08-11,2012,Hyundai,Veloster,Veloster,1.6 Tech 6MT,Tech,TEC,22499.00,7812 | 2012 Hyundai Veloster M/T
704026213,704026220130801,2013-08-01,2013,Hyundai,Veloster,Veloster,1.6 Tech 6MT,Tech,VE13MF16BX55,23199.00,8428 | 2013 Hyundai Veloster Turbo
704026312,704026320110811,2011-08-11,2012,Hyundai,Veloster,Veloster,1.6 EcoShift Dual Clutch,-,-,20399.00,8047 | 2012 Hyundai Veloster EcoShift Dual Clutch
704026313,704026320130801,2013-08-01,2013,Hyundai,Veloster,Veloster,1.6 EcoShift Dual Clutch,-,VE13DF16BX00,21099.00,8428 | 2013 Hyundai Veloster Turbo
704333012,704333020110825,2011-08-25,2012,Hyundai,Veracruz,Veracruz,GL AWD 6AT,GL,GL4,35499.00,7897 | 2012 Hyundai Veracruz GLS
708658513,708658520130801,2013-08-01,2013,Hyundai,Genesis Coupe,Genesis Coupe,2.0T R-Spec 6MT,R-Spec,G112MR20CX70,28799.00,8117 | 2013 Hyundai Genesis Coupe 2.0T
708729312,708729320120224,2012-02-24,2012,Hyundai,Veracruz,Veracruz,Limited w/Navigation AWD 6AT,Limited w/Navigation,LNV,43999.00,7897 | 2012 Hyundai Veracruz GLS
709813213,709813220130801,2013-08-01,2013,Hyundai,Sonata,Sonata,SE 6AT,SE,SO64AF24BL00,27399.00,8639 | 2013 Hyundai Sonata SE 2.0T
711051713,711051720130801,2013-08-01,2013,Hyundai,Elantra Coupe,Elantra Coupe,SE 6AT,SE,EC12AF18AL00,25199.00,8202 | 2013 Hyundai Elantra Coupe SE
711051813,711051820130801,2013-08-01,2013,Hyundai,Elantra Coupe,Elantra Coupe,GLS 6AT,GLS,EC12AF18AC00,21199.00,8272 | 2013 Hyundai Elantra Coupe GS
711051913,711051920130801,2013-08-01,2013,Hyundai,Elantra Coupe,Elantra Coupe,GLS 6MT,GLS,EC12MF18AC00,19949.00,8272 | 2013 Hyundai Elantra Coupe GS
711052013,711052020130801,2013-08-01,2013,Hyundai,Elantra GT,Elantra GT,SE w/Tech 6AT,SE w/Tech,EG25AF18AL55,26349.00,8208 | 2013 Hyundai Elantra GT 6-Speed Automatic Transmission with SHIFTRONIC
711052113,711052120130801,2013-08-01,2013,Hyundai,Elantra GT,Elantra GT,SE 6AT,SE,EG25AF18AL00,24349.00,8208 | 2013 Hyundai Elantra GT 6-Speed Automatic Transmission with SHIFTRONIC
711052213,711052220130801,2013-08-01,2013,Hyundai,Elantra GT,Elantra GT,GLS 6AT,GLS,EG25AF18AC00,22599.00,8208 | 2013 Hyundai Elantra GT 6-Speed Automatic Transmission with SHIFTRONIC
711052313,711052320130801,2013-08-01,2013,Hyundai,Elantra GT,Elantra GT,GLS 6MT,GLS,EG25MF18AC00,21349.00,8208 | 2013 Hyundai Elantra GT 6-Speed Automatic Transmission with SHIFTRONIC
711052413,711052420130801,2013-08-01,2013,Hyundai,Elantra GT,Elantra GT,GL 6AT,GL,EG25AF18AB00,20399.00,8208 | 2013 Hyundai Elantra GT 6-Speed Automatic Transmission with SHIFTRONIC
711052513,711052520130801,2013-08-01,2013,Hyundai,Elantra GT,Elantra GT,GL 6MT,GL,EG25MF18AB00,19149.00,8208 | 2013 Hyundai Elantra GT 6-Speed Automatic Transmission with SHIFTRONIC
711180913,711180920130801,2013-08-01,2013,Hyundai,Veloster Turbo,Veloster Turbo,1.6T w/Matte 6AT,w/Matte,VE13AF16DG95,28499.00,8428 | 2013 Hyundai Veloster Turbo
711181013,711181020130801,2013-08-01,2013,Hyundai,Veloster Turbo,Veloster Turbo,1.6T w/Matte 6MT,w/Matte,VE13MF16DG95,27249.00,8428 | 2013 Hyundai Veloster Turbo
711181113,711181120130801,2013-08-01,2013,Hyundai,Veloster Turbo,Veloster Turbo,1.6T 6AT,-,VE13AF16DG00,27499.00,8428 | 2013 Hyundai Veloster Turbo
711181213,711181220130801,2013-08-01,2013,Hyundai,Veloster Turbo,Veloster Turbo,1.6T 6MT,-,VE13MF16DG00,26249.00,8428 | 2013 Hyundai Veloster Turbo
712631013,712631020120816,2012-08-16,2013,Hyundai,Santa Fe,Santa Fe,Sport SE 2.0T AWD 6AT,SE,SA3SAA20DE35,35299.00,8459 | 2013 Hyundai Santa Fe Sport 2.0T
712631113,712631120120816,2012-08-16,2013,Hyundai,Santa Fe,Santa Fe,Sport Luxury 2.4 I4 AWD 6AT,Luxury,SA3SAA24BX45,33899.00,8459 | 2013 Hyundai Santa Fe Sport 2.0T
712760713,712760720120823,2012-08-23,2013,Hyundai,Tucson,Tucson,Premium AWD 6AT,Premium,TU2SAA24AX10,26599.00,8213 | 2013 Hyundai Tucson Limited
712760813,712760820120823,2012-08-23,2013,Hyundai,Tucson,Tucson,Premium FWD 6AT,Premium,TU2SAF24AX10,24599.00,8213 | 2013 Hyundai Tucson Limited
717689613,717689620130213,2013-02-13,2013,Hyundai,Santa Fe XL,Santa Fe XL,Limited Saddle Interior NVFS AWD 6AT,Limited,SX1LAA33BD99,42849.00,8852 | 2013 Hyundai Santa Fe Limited
717689713,717689720130213,2013-02-13,2013,Hyundai,Santa Fe XL,Santa Fe XL,Limited NVFS AWD 6AT,Limited,SX1LAA33BD98,42549.00,8852 | 2013 Hyundai Santa Fe Limited
717689813,717689820130213,2013-02-13,2013,Hyundai,Santa Fe XL,Santa Fe XL,Limited Saddle Interior AWD 6AT,Limited,SX1LAA33BD97,43199.00,8852 | 2013 Hyundai Santa Fe Limited
717689913,717689920130213,2013-02-13,2013,Hyundai,Santa Fe XL,Santa Fe XL,Limited AWD 6AT,Limited,SX1LAA33BD96,42899.00,8852 | 2013 Hyundai Santa Fe Limited
717690013,717690020130213,2013-02-13,2013,Hyundai,Santa Fe XL,Santa Fe XL,Luxury AWD 6AT,Luxury,SX1LAA33BX45,39199.00,8459 | 2013 Hyundai Santa Fe Sport 2.0T
717690113,717690120130213,2013-02-13,2013,Hyundai,Santa Fe XL,Santa Fe XL,Premium AWD 6AT,Premium,SX1LAA33BX10,34999.00,8852 | 2013 Hyundai Santa Fe Limited
717690213,717690220130213,2013-02-13,2013,Hyundai,Santa Fe XL,Santa Fe XL,FWD 6AT,-,SX1LAA33BX00,29999.00,8459 | 2013 Hyundai Santa Fe Sport 2.0T
718418913,718418920130801,2013-08-01,2013,Hyundai,Sonata Hybrid,Sonata hybride,Limited 6AT,Limited,SH64AF24HD00,30199.00,8830 | 2013 Hyundai Sonata Hybrid Limited
719165613,719165620130801,2013-08-01,2013,Hyundai,Elantra GT,Elantra GT,L 6MT,L,EG25MF18AA00,17999.00,8208 | 2013 Hyundai Elantra GT 6-Speed Automatic Transmission with SHIFTRONIC
727820608,727820620070926,2007-09-26,2008,Hyundai,Sonata,Sonata,GL 5MT,GL,-,22295.00,5127 | 2008 Hyundai Sonata Limited
727820609,727820620090110,2009-01-10,2009,Hyundai,Sonata,Sonata,GL 5MT,GL,-,21995.00,5450 | 2009 Hyundai Sonata GLS
727820610,727820620090423,2009-04-23,2010,Hyundai,Sonata,Sonata,GL 5MT,GL,-,22499.00,6322 | 2010 Hyundai Sonata GLS
727820611,727820620100210,2010-02-10,2011,Hyundai,Sonata,Sonata,GL 6MT,GL,-,22649.00,6739 | 2011 Hyundai Sonata GLS
727820612,727820620110623,2011-06-23,2012,Hyundai,Sonata,Sonata,GL 6MT,GL,-,22699.00,7484 | 2012 Hyundai Sonata GLS Pzev
731760108,731760120070705,2007-07-05,2008,Hyundai,Accent,Accent,GLS 4AT,GLS,GLS,18145.00,5165 | 2008 Hyundai Accent GLS
731760109,731760120090110,2009-01-10,2009,Hyundai,Accent,Accent,GLS 4AT,GLS,GLS,18645.00,5624 | 2009 Hyundai Accent GLS
731760110,731760120090717,2009-07-17,2010,Hyundai,Accent,Accent,GLS 4AT,GLS,GLS,18999.00,6290 | 2010 Hyundai Accent GLS
731760111,731760120100728,2010-07-28,2011,Hyundai,Accent,Accent,GLS 4AT,GLS,GLS,18999.00,6906 | 2011 Hyundai Accent GLS
731760112,731760120110513,2011-05-13,2012,Hyundai,Accent,Accent,GLS 6AT,GLS,GLS,17999.00,7476 | 2012 Hyundai Accent GLS
731760113,731760120130801,2013-08-01,2013,Hyundai,Accent Sedan,Accent Berline,GLS 6AT,GLS,AC44AF16BC00,18599.00,8186 | 2013 Hyundai Accent GLS
731760208,731760220070926,2007-09-26,2008,Hyundai,Azera,Azera,GLS,GLS,-,35995.00,5346 | 2008 Hyundai Azera Limited
731760209,731760220090110,2009-01-10,2009,Hyundai,Azera,Azera,5AT,-,-,36995.00,5623 | 2009 Hyundai Azera GLS
731760308,731760320070926,2007-09-26,2008,Hyundai,Azera,Azera,Limited,Limited,LTD,39195.00,5346 | 2008 Hyundai Azera Limited
735874208,735874220070817,2007-08-17,2008,Hyundai,Elantra,Elantra,L 4AT,L,-,17045.00,4788 | 2008 Hyundai Elantra GLS
735874209,735874220090110,2009-01-10,2009,Hyundai,Elantra,Elantra,L 4AT,L,-,17045.00,5918 | 2009 Hyundai Elantra GLS
